State,County,NSN,Item Name,Quantity,UI,Acquisition Cost,Ship Date
NC,PITT                     ,6515-01-364-8553,"GLOVE,PATIENT EXAMINING",15,Package,8.52,02/12/2013
NC,PITT                     ,6515-01-364-8553,"GLOVE,PATIENT EXAMINING",5,Package,8.52,08/21/2013
NC,PITT                     ,6515-01-364-8554,"GLOVE,PATIENT EXAMINING",6,Package,13.15,08/21/2013
NC,PITT                     ,6515-01-364-8554,"GLOVE,PATIENT EXAMINING",7,Package,13.15,08/21/2013
NC,PITT                     ,6515-01-468-8051,BRONCHOSCOPE,2,Each,11839.19,12/05/2013
NC,PITT                     ,6515-01-494-2085,"GLOVE,PATIENT EXAMINING",12,Package,25.15,08/27/2013
NC,PITT                     ,6515-01-504-7030,"TOURNIQUET,ONE-HANDED",40,Each,1.32,07/21/2012
NC,PITT                     ,6515-01-504-7030,"TOURNIQUET,ONE-HAND",6,EA,1.32,05/05/-8548
NC,PITT                     ,6515-01-504-7030,"TOURNIQUET,ONE-HAND",40,EA,1.32,11/22/-8548
NC,PITT                     ,6515-01-519-6339,"GLOVES,SURGEONS'",4,Package,586.67,07/21/2012
NC,PITT                     ,6515-01-519-6339,"GLOVES,SURGEONS'   ",4,PG,586.67,11/28/-8548
NC,PITT                     ,6515-01-519-9172,"GLOVE,PATIENT EXAMI",4,PG,8.93,05/12/-8548
NC,PITT                     ,6515-01-532-8056,HYPOTHERMIA MANAGEM,10,EA,113.04,05/05/-8548
NC,PITT                     ,6515-01-549-6448,"PLUG,EAR",100,Pair,12.18,12/19/2013
NC,PITT                     ,6515-DS-MED-SUPP,MEDC GLOVE EXAM LATEX,5,BX,54.3,02/20/-8548
NC,PITT                     ,6520-01-180-6964,"CLEANER,ULTRASONIC,DENTAL INSTRUMENT",1,Each,532.32,09/04/2013
NC,PITT                     ,6520-01-180-6964,"CLEANER,ULTRASONIC,DENTAL INSTRUMENT",1,Each,532.32,09/04/2013
NC,PITT                     ,6520-01-180-6964,"CLEANER,ULTRASONIC,DENTAL INSTRUMENT",1,Each,532.32,09/04/2013
NC,PITT                     ,6520-01-180-6964,"CLEANER,ULTRASONIC,DENTAL INSTRUMENT",1,Each,532.32,09/05/2013
NC,PITT                     ,6530-00-788-4010,"RESTRAINT SET,WRIST AND ANKLE",5,Set,195.21,09/04/2013
NC,PITT                     ,6530-01-190-4378,"BOX,PLASTIC",8,Each,19.98,05/14/2013
NC,PITT                     ,6530-01-236-3951,No Item Name Available,8,Each,120.84,05/14/2013
NC,PITT                     ,6530-01-254-4135,"CLEANER,ULTRASONIC ",1,EA,8436.5,04/18/-8549
NC,PITT                     ,6530-01-306-1701,"LIGHT,FLOOR        ",1,EA,369.51,10/17/-8549
NC,PITT                     ,6530-01-432-5114,"LITTER,DECONTAMINAT",3,EA,446.15,05/05/-8548
NC,PITT                     ,6530-01-450-4767,"BAG,BIOHAZARD DISPOSAL",1,Package,50.66,04/30/2013
NC,PITT                     ,6530-01-469-7530,"STAND,SHELF",5,Each,118.94,05/28/2013
NC,PITT                     ,6530-01-518-9854,"LIGHT,SURGICAL,FLOOR,FIELD",2,Each,11764.6,04/16/2013
NC,PITT                     ,6530-01-562-6008,"THERMAL GUARD,ABSORBENT PATIENT LITTER SYSTEM",12,Package,1860.21,11/27/2013
NC,PITT                     ,6532-01-153-6517,GOWN ISOLATION DISP,3,Package,126.89,04/11/2013
NC,PITT                     ,6532-01-337-3685,"FOOTWEAR COVERS,OPERATING ROOM",8,Package,175.82,04/11/2013
NC,PITT                     ,6532-01-524-6932,"BLANKET,SURVIVAL",12,Each,40.41,09/10/2013
NC,PITT                     ,6545-01-094-8412,"FIRST AID KIT,INDIVIDUAL",25,Each,42.26,02/20/2013
NC,PITT                     ,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",15,Kit,101.64,06/27/2013
NC,PITT                     ,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",10,Kit,101.64,06/27/2013
NC,PITT                     ,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",25,Kit,101.64,09/24/2013
NC,PITT                     ,6545-01-539-2732,"FIRST AID KIT,INDIVIDUAL",17,Kit,257.81,06/25/2013
NC,PITT                     ,6545-01-539-2737,"INSERT,MINOR FIRST AID KIT",20,Each,18.69,04/23/2013
NC,PITT                     ,6545-01-539-2740,"INSERT,TRAUMA KIT",40,Each,209.49,07/14/2012
NC,PITT                     ,6545-01-539-2740,"INSERT,TRAUMA KIT",40,Each,209.49,07/21/2012
NC,PITT                     ,6545-01-539-2740,"INSERT,TRAUMA KIT",20,Each,209.49,06/25/2013
NC,PITT                     ,6545-01-539-2740,"INSERT,TRAUMA KIT  ",40,EA,209.49,11/22/-8548
NC,PITT                     ,6545-01-539-2740,"INSERT,TRAUMA KIT  ",40,EA,209.49,11/22/-8548
NC,PITT                     ,6545-01-567-7442,"BURN PACK,EMERGENCY MEDICAL TREATMENT UNIT",1,Each,570.09,07/18/2012
NC,PITT                     ,6545-01-567-7442,"BURN PACK,EMERGENCY",1,EA,570.09,11/28/-8548
NC,PITT                     ,6625-01-266-3494,MULTIMETER,2,Each,392.53,10/10/2013
NC,PITT                     ,6640-01-065-9421,EYE AND FACE WASH STATION,5,Each,43.14,12/19/2013
NC,PITT                     ,6650-00-530-0960,"TELESCOPE,STRAIGHT",2,Each,442,12/07/2011
NC,PITT                     ,6650-00-973-6945,"MICROSCOPE,OPTICAL",1,Each,4376.77,04/30/2013
NC,PITT                     ,6650-01-108-6629,BINOCULAR,1,Each,28.66,10/10/2013
NC,PITT                     ,6650-01-108-6629,BINOCULAR,2,Each,32.98,12/04/2013
NC,PITT                     ,6650-01-115-2766,FIBERSCOPE,1,Each,8320.34,10/03/2013
NC,PITT                     ,6650-01-519-8473,"MICROSCOPE,OPTICAL",1,Each,8013.52,04/16/2013
NC,PITT                     ,6665-01-449-8188,MULTI - GAS DETECTOR,1,Each,2374.96,05/19/2013
NC,PITT                     ,6665-01-506-6219,"DETECTING SET,MINE",2,Each,5657,04/30/2012
NC,PITT                     ,6665-01-506-6219,"DETECTING SET,MINE",2,Each,5657,05/10/2012
NC,PITT                     ,6670-01-528-5185,"SCALE,WEIGHING",1,Each,194.84,04/16/2013
NC,PITT                     ,6710-DS-CAM-COR1,CAMCORDER,2,Each,0,07/09/2013
NC,PITT                     ,6710-DS-CAM-COR1,CAMCORDER,2,Each,0,10/03/2013
NC,PITT                     ,6710-DS-CAM-ERA1,ZOOM CAMERA FOR MOBILE EYE SY,2,EA,200,11/05/-8549
NC,PITT                     ,6720-01-481-5971,"CAMERA SYSTEM,DIGITAL",2,Unknown,0,10/09/2013
NC,PITT                     ,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",1,Each,0,07/09/2013
NC,PITT                     ,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",1,Each,0,08/09/2013
NC,PITT                     ,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",1,Each,0,08/09/2013
NC,PITT                     ,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",4,Each,0,08/13/2013
NC,PITT                     ,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",2,Each,0,08/27/2013
NC,PITT                     ,6720-DS-CAM-ERA2,"CAMERA, STILL PICTURE",3,Each,0,11/06/2013
NC,PITT                     ,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",1,Each,450,04/16/2013
NC,PITT                     ,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",2,Each,129.99,06/27/2013
NC,PITT                     ,6720-DS-DIG-ITA0,"CAMERA, DIGITAL",2,Each,0,10/09/2013
NC,PITT                     ,6730-DS-PRO-JEC1,PHOTOGRAPHIC PROJECTION EQUIPMENT,1,Each,0,11/27/2013
NC,PITT                     ,6730-DS-SCR-EEN0,PROJECTION SCREEN,2,Each,130,05/23/2013
NC,PITT                     ,6730-DS-SCR-EEN0,PROJECTION SCREEN,2,Each,130,06/12/2013
NC,PITT                     ,6760-01-553-4276,"LENS,CAMERA,GENERAL PHOTOGRAPHIC",2,Unknown,0,06/27/2013
NC,PITT                     ,6760-01-571-4622,"LENS,CAMERA,GENERAL PHOTOGRAPHIC",2,Unknown,0,10/09/2013
NC,PITT                     ,6760-01-587-5428,"TRIPOD,PHOTOGRAPHIC",2,Each,400,04/26/2013
NC,PITT                     ,6760-DS-LEN-S001,"LENS, CAMERA",1,Each,300,06/18/2013
NC,PITT                     ,6760-DS-LEN-S001,"LENS, CAMERA",1,Each,0,07/09/2013
NC,PITT                     ,6840-01-359-9207,"DEODORANT,GENERAL PURPOSE",15,Dozen,37.81,10/03/2013
NC,PITT                     ,6850-00-754-2672,,12,Pint,3.6,07/11/2013
NC,PITT                     ,6850-00-973-9091,PENETRATING FLUID,7,Box,32.54,11/05/2013
NC,PITT                     ,6920-01-276-6604,"TARGET,SILHOUETTE  ",20,BX,255.31,01/29/-8548
NC,PITT                     ,6920-01-482-0098,"TARGET,ZEROING",8,Box,44.54,01/24/2013
NC,PITT                     ,7010-01-501-3613,"COMPUTER SYSTEM,DIGITAL",1,Each,2343.04,05/15/2013
NC,PITT                     ,7010-01-503-9958,"COMPUTER SYSTEM,DIGITAL",1,Each,1855.79,07/29/2013
NC,PITT                     ,7010-01-503-9958,"COMPUTER SYSTEM,DIGITAL",1,Each,1855.79,07/29/2013
NC,PITT                     ,7021-01-545-2034,"COMPUTER,DIGITAL",15,Unknown,0,08/13/2013
NC,PITT                     ,7021-01-545-2034,"COMPUTER,DIGITAL",9,Unknown,0,08/15/2013
NC,PITT                     ,7021-01-552-6098,,1,Each,0,07/29/2013
NC,PITT                     ,7021-01-552-6098,,1,Each,0,07/29/2013
NC,PITT                     ,7021-01-552-6098,,1,Each,0,07/29/2013
NC,PITT                     ,7021-DS-ADP-CPUD,"ADP CPU, DIGITAL",6,Each,380,05/15/2013
NC,PITT                     ,7021-DS-ADP-CPUD,"ADP CPU, DIGITAL",3,Each,279,05/15/2013
NC,PITT                     ,7021-DS-LAP-TOP2,LAPTOP COMPUTER,2,Each,1797,06/06/2013
NC,PITT                     ,7021-DS-LAP-TOP2,LAPTOP COMPUTER,18,Each,0,03/11/2014
NC,PITT                     ,7021-DS-LAP-TOP2,LAPTOP COMPUTER,10,Each,0,03/11/2014
NC,PITT                     ,7021-DS-NOT-EBO1,NOTEBOOK COMPUTER,8,Each,0,09/18/2013
NC,PITT                     ,7021-DS-PDA-0001,PERSONAL DATA ASSISTANT,2,Each,249.95,05/28/2013
NC,PITT                     ,7021-DS-SER-VER2,NETWORK SERVER,1,Each,500,05/28/2013
NC,PITT                     ,7021-DS-SER-VER2,NETWORK SERVER,3,Each,0,09/10/2013
NC,PITT                     ,7025-01-475-3200,"PRINTER,AUTOMATIC DATA PROCESSING",2,Each,167.17,04/23/2013
NC,PITT                     ,7025-01-555-8376,"PROCESSOR,GATEWAY",2,Unknown,0,05/29/2013
NC,PITT                     ,7025-DS-BAR-CODE,BARCODE READER,4,Each,78.56,04/16/2013
NC,PITT                     ,7025-DS-COP-IER1,"COPIER, NETWORK",1,Each,0,10/03/2013
NC,PITT                     ,7025-DS-COP-IER1,"COPIER, NETWORK",1,Each,0,10/03/2013
NC,PITT                     ,7025-DS-FAX-0001,"FAX MACHINE, DIGITAL",1,Each,502,05/28/2013
NC,PITT                     ,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,1,Each,1104,05/15/2013
NC,PITT                     ,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,1,Each,1104,05/15/2013
NC,PITT                     ,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,1,Each,1104,05/15/2013
NC,PITT                     ,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,5,Each,0,09/18/2013
NC,PITT                     ,7025-DS-HAR-DDR1,"HARD DRIVE, INTERNAL",7,Each,119,06/12/2013
NC,PITT                     ,7025-DS-KEY-BOA3,KEYBOARD,10,Each,50,05/29/2013
NC,PITT                     ,7025-DS-LAS-ERPR,"PRINTER, LASER",2,Each,159,05/28/2013
NC,PITT                     ,7025-DS-MON-IT08,"MONITOR, COMPUTER",8,Each,500,05/23/2013
NC,PITT                     ,7025-DS-PRI-NT05,PRINTER,2,Each,239,06/27/2013
NC,PITT                     ,7025-DS-PRO-JEC2,"PROJECTOR, COMPUTER SCREEN",1,Each,140,05/28/2013
NC,PITT                     ,7035-01-551-5516,"SERVER,AUTOMATIC DATA PROCESSING",1,Unknown,0,07/29/2013
NC,PITT                     ,7035-DS-CAB-LE05,NETWORK CABLE,15,Each,2.25,05/28/2013
NC,PITT                     ,7035-DS-CAB-LE05,NETWORK CABLE,20,Each,4.7,05/28/2013
NC,PITT                     ,7035-DS-HUB-0001,HUB,4,Each,300,05/15/2013
NC,PITT                     ,7045-DS-LAP-CASE,LAPTOP CASE,6,Each,0,07/09/2013
NC,PITT                     ,7050-DS-ADP-CMPN,ADP COMPONENTS,6,Each,0,10/09/2013
NC,PITT                     ,7105-00-269-9275,"TABLE,FOLDING LEGS",12,Each,194.83,08/29/2013
NC,PITT                     ,7105-00-663-5659,"CHAIR,FOLDING",15,Each,43.51,05/23/2013
NC,PITT                     ,7105-00-727-1091,"TABLE,FOLDING LEGS",2,Each,395.41,06/18/2013
NC,PITT                     ,7105-00-935-0422,"COT,FOLDING",8,Each,74,04/16/2013
NC,PITT                     ,7105-00-935-0422,"COT,FOLDING",6,Each,74,04/16/2013
NC,PITT                     ,7105-00-935-0422,"COT,FOLDING",30,Each,74,05/29/2013
NC,PITT                     ,7105-00-935-0422,"COT,FOLDING        ",16,EA,74,04/02/-8549
NC,PITT                     ,7105-00-935-0422,"COT,FOLDING        ",8,EA,74,11/05/-8549
NC,PITT                     ,7105-DS-CHA-IRM1,"CHAIR, METAL",10,Each,20,05/06/2013
NC,PITT                     ,7105-DS-CHA-IRUP,"CHAIR, UPHOLSTERED",3,Each,150,05/28/2013
NC,PITT                     ,7105-DS-CHA-IRUP,"CHAIR, UPHOLSTERED",1,Each,0,07/11/2013
NC,PITT                     ,7105-DS-CHA-IRUP,CHAIRS  UPHOLSTERED,10,EA,20,10/17/-8549
NC,PITT                     ,7105-DS-CHA-IRUP,CHAIRS  UPHOLSTERED,7,EA,20,08/12/-8548
NC,PITT                     ,7105-DS-CHA-IRW1,"CHAIR, WOOD",5,Each,0,07/11/2013
NC,PITT                     ,7105-DS-CHR-FOLD,"CHAIR, FOLDING",15,Each,50,05/23/2013
NC,PITT                     ,7105-DS-CHR-FOLD,"CHAIR, FOLDING",18,Each,0,10/03/2013
NC,PITT                     ,7105-DS-DRO-PLEA,FOLDING TABLE,1,EA,100,10/17/-8549
NC,PITT                     ,7105-DS-SOF-A000,SOFA,1,Each,150,05/19/2013
NC,PITT                     ,7105-DS-SOF-A000,SOFA,1,Each,750,05/19/2013
NC,PITT                     ,7105-DS-SOF-A000,SOFA,2,Each,1000,05/23/2013
NC,PITT                     ,7105-DS-SOF-A000,SOFA,1,Each,0,07/11/2013
NC,PITT                     ,7105-DS-STO-OL00,STOOL,4,Each,0,09/18/2013
NC,PITT                     ,7105-DS-TAB-LE01,"TABLE, HOUSEHOLD",10,Each,80,05/06/2013
NC,PITT                     ,7105-DS-TVS-TAN0,TV STAND,1,Each,550,05/23/2013
NC,PITT                     ,7110-00-267-1999,"DESK,FIELD",3,Each,780.3,09/18/2013
NC,PITT                     ,7110-00-656-1103,"CHAIR,STUDENT",16,Unknown,0,05/19/2013
NC,PITT                     ,7110-DS-CAB-INE5,"CABINET, OFFICE",2,Each,0,01/15/2014
NC,PITT                     ,7110-DS-CAB-INE5,"CABINET, OFFICE",3,Each,0,01/22/2014
NC,PITT                     ,7110-DS-CHA-IR02,"CHAIR, OFFICE",14,Each,25,05/06/2013
NC,PITT                     ,7110-DS-CHA-IR02,"CHAIR, OFFICE",1,Each,70,05/14/2013
NC,PITT                     ,7110-DS-CHA-IR02,"CHAIR, OFFICE",8,Each,100,05/19/2013
NC,PITT                     ,7110-DS-CHA-IR02,"CHAIR, OFFICE",12,Each,25,05/23/2013
NC,PITT                     ,7110-DS-CHA-IR02,"CHAIR, OFFICE",6,Each,350,06/04/2013
NC,PITT                     ,7110-DS-CHA-IR02,"CHAIR, OFFICE",15,Each,25,06/06/2013
NC,PITT                     ,7110-DS-CHA-IR02,"CHAIR, OFFICE",4,Each,211.79,06/18/2013
NC,PITT                     ,7110-DS-DES-K001,DESK,1,Each,15,05/28/2013
NC,PITT                     ,7110-DS-DES-K001,DESK,1,Each,15,05/28/2013
NC,PITT                     ,7110-DS-DES-K001,DESK,1,Each,0,08/21/2013
NC,PITT                     ,7110-DS-SAF-E000,SAFE,1,Each,400,05/19/2013
NC,PITT                     ,7110-DS-SAF-E000,SAFE,2,Each,2100.81,06/04/2013
NC,PITT                     ,7110-DS-SAF-E000,SAFE,2,Each,2291.49,06/04/2013
NC,PITT                     ,7110-DS-SAF-E000,SAFE,1,Each,500,06/18/2013
NC,PITT                     ,7110-DS-SAF-E000,SAFE,1,Each,500,06/18/2013
NC,PITT                     ,7110-DS-SAF-E000,SAFE,1,Each,500,06/18/2013
NC,PITT                     ,7110-DS-TAB-LE02,"TABLE, OFFICE",2,Each,1000,05/06/2013
NC,PITT                     ,7110-DS-TAB-LE02,"TABLE, OFFICE",3,Each,50,05/23/2013
NC,PITT                     ,7110-DS-TAB-LE02,"TABLE, OFFICE",2,Each,800,06/18/2013
NC,PITT                     ,7110-DS-TAB-LE02,"TABLE, OFFICE",5,Each,200,06/27/2013
NC,PITT                     ,7110-DS-TAB-LE02,"TABLE, OFFICE",6,Each,0,01/27/2014
NC,PITT                     ,7125-00-298-1926,"LOCKER,CLOTHING",1,Each,357.49,11/19/2013
NC,PITT                     ,7125-DS-CAB-INE6,"CABINET, STORAGE",1,Each,750,06/18/2013
NC,PITT                     ,7125-DS-CAB-INE6,"CABINET, STORAGE",1,Each,0,08/29/2013
NC,PITT                     ,7125-DS-CAB-INE6,"CABINET, STORAGE",3,Each,0,10/22/2013
NC,PITT                     ,7125-DS-CAB-INSH,"CABINETS, LOCKERS, BINS, AND SHELVING",2,Each,820,05/28/2013
NC,PITT                     ,7125-DS-LOC-KER2,"LOCKER, STORAGE",1,Each,75,05/06/2013
NC,PITT                     ,7125-DS-LOC-KER2,"LOCKER, STORAGE",5,Each,0,08/09/2013
NC,PITT                     ,7125-DS-LOC-KER2,"LOCKER, STORAGE",3,Each,0,08/29/2013
NC,PITT                     ,7195-01-167-7665,"PARTITION,FREE STANDING",20,Each,307,11/27/2013
NC,PITT                     ,7195-DS-BOA-RD02,BOARD,2,Each,250,05/23/2013
NC,PITT                     ,7195-DS-BOA-RD02,BOARD,2,Each,250,06/06/2013
NC,PITT                     ,7210-00-282-7950,"BLANKET,BED        ",25,EA,32.67,01/09/-8549
NC,PITT                     ,7210-00-282-7950,"BLANKET,BED        ",10,EA,32.67,02/20/-8548
NC,PITT                     ,7210-00-715-7985,"BLANKET,BED",20,Each,36.85,05/29/2013
NC,PITT                     ,7210-00-718-8325,WASHCLOTH,11,Dozen,8.97,05/14/2013
NC,PITT                     ,7210-01-125-2594,"TOWEL,BATH",25,Each,2.95,06/18/2013
NC,PITT                     ,7210-01-125-2594,"TOWEL,BATH",15,Each,2.95,08/21/2013
NC,PITT                     ,7240-00-244-1206,FUNNEL,4,Each,5.68,10/03/2013
NC,PITT                     ,7240-00-559-7364,FUNNEL,4,Box,52.22,06/18/2013
NC,PITT                     ,7240-01-337-5269,"CAN,MILITARY",4,Each,39.79,04/11/2013
NC,PITT                     ,7240-01-337-5269,"CAN,MILITARY",6,Each,39.79,06/18/2013
NC,PITT                     ,7240-01-337-5269,"CAN,MILITARY",6,Each,39.79,10/10/2013
NC,PITT                     ,7240-01-337-5269,"CAN,MILITARY",6,Each,39.84,11/08/2013
NC,PITT                     ,7240-01-337-5269,"CAN,MILITARY       ",8,EA,39.79,05/12/-8548
NC,PITT                     ,7310-01-223-5093,"COFFEE MAKER,PERCOLATOR",1,Each,74.3,10/09/2013
NC,PITT                     ,7310-01-412-7813,"STOVE,SURVIVAL,MULTIFUEL",20,Box,66.83,09/18/2013
NC,PITT                     ,7310-DS-MIC-ROW0,MICROWAVE,2,Each,0,11/06/2013
NC,PITT                     ,7310-DS-MIC-ROW0,MICROWAVE,1,Each,0,11/06/2013
NC,PITT                     ,7320-01-093-7371,"DISPENSER,LIQUID,INSULATED",4,Each,101.82,10/24/2013
NC,PITT                     ,7320-DS-DIS-HWA2,DISHWASHER,1,Each,0,11/06/2013
NC,PITT                     ,7330-00-238-2411,No Item Name Provided,7,Unknown,0,10/03/2013
NC,PITT                     ,7330-01-440-9048,"FOOD CONTAINER,INSULATED",8,Unknown,0,02/03/2014
NC,PITT                     ,7330-01-484-6756,"CONTAINER,BEVERAGE",5,Each,433.09,09/18/2013
NC,PITT                     ,7330-01-484-6756,"CONTAINER,BEVERAGE",6,Each,433.09,11/06/2013
NC,PITT                     ,7330-01-484-8988,"CONTAINER,FOOD",4,Each,410.5,10/02/2013
NC,PITT                     ,7350-DS-TAB-LEWA,TABLEWARE,15,Each,0,10/03/2013
NC,PITT                     ,7360-01-385-3574,TRAY FOOD CAFETERIA,30,EA,110,04/18/-8549
NC,PITT                     ,7360-01-408-4911,"FOOD TRANSPORTER,INSULATED",4,Each,271.35,10/24/2013
NC,PITT                     ,7490-01-395-3340,"SHREDDING MACHINE,PAPER",1,Each,841.5,05/14/2013
NC,PITT                     ,7490-01-475-9554,"PRINTING MACHINE,LABEL",1,Each,1249,07/11/2013
NC,PITT                     ,7490-01-498-9096,"SHREDDING MACHINE,PAPER",1,Each,1405.92,12/17/2013
NC,PITT                     ,7490-01-591-0391,"PRINTING MACHINE,LABEL",7,Unknown,0,05/28/2013
NC,PITT                     ,7490-01-591-0391,"PRINTING MACHINE,LABEL",2,Unknown,0,06/18/2013
NC,PITT                     ,7490-DS-LAM-INAT,LAMINATOR,2,Each,10,06/04/2013
NC,PITT                     ,7490-DS-LAM-INAT,LAMINATOR,2,Each,30,06/18/2013
NC,PITT                     ,7510-00-161-5675,"CRAYON,MARKING",2,Dozen,14.44,04/12/2013
NC,PITT                     ,7510-01-283-5274,"BINDER,LOOSE-LEAF",20,Each,5.35,08/13/2013
NC,PITT                     ,7520-00-240-5503,CLIPBOARD FILE,15,Each,3.04,11/08/2013
NC,PITT                     ,7520-00-243-1780,"STAPLER,PAPER FASTENING,OFFICE",8,Each,43.26,06/18/2013
NC,PITT                     ,7520-01-094-4308,"TRAY,DESK",14,Package,7.92,05/13/2013
NC,PITT                     ,7520-01-094-4310,"TRAY,DESK",9,Package,13.97,05/13/2013
NC,PITT                     ,7520-01-378-4829,FINGERPRINT IDENTIFICATION KIT,1,Unknown,0,05/15/2013
NC,PITT                     ,7520-01-424-4867,"EASEL,DISPLAY AND TRAINING",1,Each,218.79,04/11/2013
NC,PITT                     ,7520-DS-OFF-DEVI,OFFICE DEVICES AND ACCESSORIES,1,Each,0,07/11/2013
NC,PITT                     ,7520-DS-OFF-DEVI,OFFICE DEVICES AND ACCESSORIES,15,Each,0,11/13/2013
NC,PITT                     ,7520-DS-OFF-DEVI,OFFICE DEVICES AND ACCESSORIES,1,Each,0,12/19/2013
NC,PITT                     ,7530-00-043-1194,"FOLDER,FILE",10,Hundred,102.93,02/12/2013
NC,PITT                     ,7530-00-145-0414,"PAPER,TABULATING MACHINE,CONTINUOUS FLAT FOLD",2,Box,63.76,09/18/2013
NC,PITT                     ,7530-00-286-6936,"ENVELOPE,MAILING",2,Box,65.05,06/04/2013
NC,PITT                     ,7530-00-286-6936,"ENVELOPE,MAILING",4,Box,117.85,10/03/2013
NC,PITT                     ,7530-01-289-8191,LABEL,8,Unknown,0,06/18/2013
NC,PITT                     ,7530-01-289-8191,LABEL,10,Box,27.9,07/09/2013
NC,PITT                     ,7710-00-290-4628,TOM-TOM,1,Unknown,0,10/03/2013
NC,PITT                     ,7730-DS-CDP-LAY1,CD PLAYER,1,Each,0,10/10/2013
NC,PITT                     ,7730-DS-CDP-LAY1,CD PLAYER,4,Each,0,10/18/2013
NC,PITT                     ,7730-DS-DVD-0001,DVD PLAYER,3,Each,160,04/30/2013
NC,PITT                     ,7730-DS-DVD-0001,DVD PLAYER,1,Each,120,05/29/2013
NC,PITT                     ,7730-DS-TEL-EVI3,"TELEVISION, PERSONAL/HOME USE",1,Each,499,05/14/2013
NC,PITT                     ,7810-00-485-1519,RECREATIONAL KIT,1,KT,1207.08,02/20/-8548
NC,PITT                     ,7810-DS-ATH-SPOR,ATHLETIC AND SPORTING EQUIPMENT,1,Each,100,02/12/2013
NC,PITT                     ,7810-DS-ATH-SPOR,ATHLETIC AND SPORTING EQUIPMENT,1,Each,1000,02/12/2013
NC,PITT                     ,7810-DS-ATH-SPOR,ATHLETIC AND SPORTING EQUIPMENT,1,Each,1000,02/12/2013
NC,PITT                     ,7810-DS-ATH-SPOR,BASEBALL CATCHER PADS,1,LT,1000,11/05/-8549
NC,PITT                     ,7820-DS-GAM-E000,"GAMES, TOYS, WHEELED, GOODS",2,Each,0,10/22/2013
NC,PITT                     ,7830-00-ELI-PTIC,ELLIPTICAL TRAINER,1,EA,1000,04/18/-8549
NC,PITT                     ,7830-01-137-4787,No Item Name Provided,4,Unknown,0,08/29/2013
NC,PITT                     ,7830-DS-BEN-CHAD,A017571 BENCH ADJ,1,EA,539,04/10/-8549
NC,PITT                     ,7830-DS-BIC-YCL1,BICYCLE,1,Each,1722.66,03/07/2013
NC,PITT                     ,7830-DS-BIC-YCL1,BICYCLE,1,Each,1200,06/18/2013
NC,PITT                     ,7830-DS-BIC-YCL1,EXERCISE BIKE,1,EA,500,04/18/-8549
NC,PITT                     ,7830-DS-CAL-FEXT,A015141 CALF EXT,1,EA,2326,04/10/-8549
NC,PITT                     ,7830-DS-CHE-STPR,A013928 CHEST PRESS,1,EA,3093.18,04/10/-8549
NC,PITT                     ,7830-DS-CRO-SSTR,CROSS TRAINER,1,Each,3600,06/18/2013
NC,PITT                     ,7830-DS-CRO-SSTR,CROSS TRAINER,2,Each,3600,06/20/2013
NC,PITT                     ,7830-DS-CRO-SSTR,CROSS TRAINER,1,Each,0,08/01/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,2,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,2,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,2,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,30,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,70,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,2,Each,35,01/31/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,35,02/12/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,35,02/12/2013
NC,PITT                     ,7830-DS-DUM-BBEL,DUMBELL,1,Each,759,03/07/2013
NC,PITT                     ,7830-DS-ELL-IPTI,ELLIPTICAL,1,Each,520,02/12/2013
